VariationID,phylop447_score
6526,8.088000297546387
6574,4.315000057220459
6614,8.071000099182129
6772,0.5730000138282776
6816,0.5460000038146973
6892,4.129000186920166
6893,1.8459999561309814
6901,4.047999858856201
6913,1.690000057220459
6919,2.502000093460083
6936,6.40500020980835
6945,2.878000020980835
6947,-5.078999996185303
6953,5.256999969482422
6954,6.3460001945495605
6957,-0.8190000057220459
6983,-0.007000000216066837
6992,4.589000225067139
7030,7.940000057220459
7033,7.583000183105469
7060,8.123000144958496
7061,0.9869999885559082
7087,5.664999961853027
7249,5.965000152587891
7260,7.629000186920166
7261,7.664999961853027
7320,1.6540000438690186
7322,2.1730000972747803
7324,-0.8360000252723694
7327,7.646999835968018
7328,4.875999927520752
7370,5.169000148773193
7371,8.123000144958496
7374,8.123000144958496
7393,8.086999893188477
7394,3.2939999103546143
7398,1.8930000066757202
7399,6.369999885559082
7401,3.569000005722046
7402,8.112000465393066
7403,8.09000015258789
7409,7.341000080108643
7455,8.001999855041504
7475,0.531000018119812
7477,8.017999649047852
7506,8.005000114440918
7513,8.053999900817871
7683,-0.6790000200271606
7684,8.067999839782715
7757,2.9179999828338623
7780,7.334000110626221
7795,2.4609999656677246
7803,7.3420000076293945
7813,2.371000051498413
7814,8.085000038146973
7819,8.085000038146973
7827,8.107999801635742
7828,8.121999740600586
7831,1.6130000352859497
7836,5.281000137329102
7968,7.2870001792907715
7969,7.285999774932861
7974,6.859000205993652
7975,3.8480000495910645
7976,5.966000080108643
7977,7.663000106811523
7978,6.745999813079834
7980,7.989999771118164
7982,7.046999931335449
7985,6.2789998054504395
7989,7.328999996185303
8016,7.333000183105469
8081,7.933000087738037
8083,7.327000141143799
8084,8.107000350952148
8085,7.327000141143799
8089,4.298999786376953
8092,8.107000350952148
8094,8.107000350952148
8131,8.123000144958496
8159,4.406000137329102
8199,2.372999906539917
8201,0.3199999928474426
8266,0.17499999701976776
8312,2.946000099182129
8320,2.0290000438690186
8328,7.283999919891357
8329,8.085000038146973
8336,7.283999919891357
8347,7.97599983215332
8348,7.283999919891357
8354,7.3420000076293945
8378,8.04699993133545
8379,8.085000038146973
8381,7.336999893188477
8386,8.118000030517578
8388,8.118000030517578
8389,8.118000030517578
8395,2.4749999046325684
8396,-9.027000427246094
8400,-20.0
8455,4.801000118255615
8461,7.316999912261963
8492,8.09000015258789
8498,7.313000202178955
8499,7.315000057220459
8500,8.069000244140625
8508,7.313000202178955
8509,5.109000205993652
8513,6.364999771118164
8577,8.123000144958496
8664,1.3869999647140503
8732,-0.4519999921321869
8737,5.172999858856201
8769,8.006999969482422
8774,-0.7730000019073486
8797,8.093000411987305
8815,2.4570000171661377
8878,8.006999969482422
8893,7.425000190734863
8913,7.535999774932861
8946,8.123000144958496
8987,5.288000106811523
8991,8.123000144958496
9001,3.4860000610351562
9125,6.339000225067139
9153,1.7640000581741333
9160,8.123000144958496
9161,8.123000144958496
9162,-0.23800000548362732
9210,8.090999603271484
9221,1.5440000295639038
9260,6.264999866485596
9277,4.8480000495910645
9288,3.2079999446868896
9292,8.123000144958496
9751,0.24199999868869781
9753,0.3100000023841858
9956,5.586999893188477
9958,2.4760000705718994
9961,8.071999549865723
10063,4.304999828338623
10077,8.081000328063965
10402,7.21999979019165
10403,7.255000114440918
10406,7.994999885559082
10416,4.511000156402588
10510,1.1890000104904175
10527,8.041999816894531
10530,5.236999988555908
10533,8.02400016784668
10680,8.064000129699707
10684,8.071999549865723
10686,-6.09499979019165
10688,6.336999893188477
10690,8.064000129699707
10698,8.064000129699707
10707,3.4769999980926514
10708,0.902999997138977
10777,8.027000427246094
10778,1.2259999513626099
10780,7.895999908447266
10781,7.895999908447266
10801,6.310999870300293
10903,5.561999797821045
10913,2.924999952316284
11070,7.308000087738037
11087,7.802000045776367
11099,8.10200023651123
11101,-0.6539999842643738
11106,6.177000045776367
11222,5.179999828338623
11224,8.036999702453613
11250,7.264999866485596
11251,7.264999866485596
11266,6.335000038146973
11270,8.005000114440918
11286,1.7389999628067017
11344,1.5779999494552612
11345,8.119999885559082
11349,5.663000106811523
11664,7.296000003814697
11678,7.044000148773193
11732,8.100000381469727
11736,5.790999889373779
11760,1.7829999923706055
11775,2.193000078201294
11900,0.1850000023841858
11986,8.121999740600586
11990,6.3979997634887695
11996,8.11299991607666
12045,5.63700008392334
12103,-1.0779999494552612
12121,2.9639999866485596
12208,0.8799999952316284
12215,2.882999897003174
12219,3.01200008392334
12223,3.2750000953674316
12408,-0.5830000042915344
12409,8.020000457763672
12415,1.6490000486373901
12416,7.932000160217285
12436,4.834000110626221
12440,7.744999885559082
12441,8.09000015258789
12457,7.3420000076293945
12517,7.341000080108643
12518,8.121999740600586
12528,5.53000020980835
12529,8.034000396728516
12531,8.034000396728516
12533,5.485000133514404
12587,7.315000057220459
12591,5.452000141143799
12595,4.328999996185303
12630,2.0339999198913574
12638,6.302999973297119
12669,4.572999954223633
12744,7.3420000076293945
12745,5.413000106811523
12753,5.60699987411499
12887,7.320000171661377
12925,7.791999816894531
13103,7.706999778747559
13104,4.119999885559082
13123,0.718999981880188
13176,8.090999603271484
13322,1.253999948501587
13353,1.6540000438690186
13358,-0.0949999988079071
13371,0.0430000014603138
13528,0.9129999876022339
13601,0.017000000923871994
13637,7.336999893188477
13704,0.949999988079071
13710,-1.2400000095367432
13733,0.0
13740,7.25600004196167
13761,7.317999839782715
13763,-3.4049999713897705
13777,7.245999813079834
13878,8.104000091552734
14005,7.947999954223633
14033,7.2820000648498535
14034,7.913000106811523
14038,8.118000030517578
14050,7.8520002365112305
14072,6.013000011444092
14157,5.004000186920166
14160,8.064000129699707
14208,4.52400016784668
14209,3.0169999599456787
14226,6.401000022888184
14343,-0.3100000023841858
14344,7.936999797821045
14376,7.23799991607666
14377,7.23799991607666
14378,7.23799991607666
14416,7.9770002365112305
14646,3.3940000534057617
14647,6.599999904632568
14653,5.630000114440918
14654,5.1020002365112305
14675,2.4509999752044678
14676,6.360000133514404
14733,3.0179998874664307
14777,7.3420000076293945
14782,7.3420000076293945
14851,7.835000038146973
14859,7.822999954223633
14889,8.119000434875488
14933,7.243000030517578
14948,2.98799991607666
14949,8.119000434875488
15096,-1.4789999723434448
15122,0.796999990940094
15208,2.368000030517578
15230,-0.1459999978542328
15235,7.283999919891357
15241,3.013000011444092
15250,2.0739998817443848
15255,7.958000183105469
15308,7.072999954223633
15347,7.142000198364258
15378,6.38700008392334
15397,8.059000015258789
15400,6.953999996185303
15401,3.700000047683716
15402,6.178999900817871
15403,6.322000026702881
15404,3.559000015258789
15405,6.116000175476074
15406,4.190999984741211
15407,1.3140000104904175
15408,2.8499999046325684
15409,6.459000110626221
15434,5.563000202178955
15459,-0.07800000160932541
15473,6.460999965667725
15488,3.822999954223633
15504,6.36899995803833
15519,5.158999919891357
15546,7.165999889373779
15554,7.184000015258789
15607,7.989999771118164
15613,0.2680000066757202
15616,3.821000099182129
15624,5.9770002365112305
15626,5.9770002365112305
15627,2.6760001182556152
15643,3.0840001106262207
15644,0.9269999861717224
15645,4.025000095367432
15647,2.00600004196167
15652,3.4140000343322754
15653,5.9770002365112305
15656,2.450000047683716
15668,4.809999942779541
15669,2.4790000915527344
15678,1.062000036239624
15679,3.6700000762939453
15686,1.159999966621399
15687,-3.119999885559082
15688,0.3319999873638153
15922,8.045000076293945
15927,1.5750000476837158
15932,8.020999908447266
15936,3.8329999446868896
15939,6.341000080108643
15944,3.693000078201294
15946,8.060999870300293
16029,7.336999893188477
16033,8.083999633789062
16036,8.118000030517578
16044,-0.7839999794960022
16164,5.8379998207092285
16210,7.230999946594238
16319,-11.843000411987305
16321,0.19200000166893005
16356,0.9929999709129333
16357,3.1470000743865967
16474,5.51800012588501
16475,6.093999862670898
16476,6.0960001945495605
16479,6.0960001945495605
16480,6.093999862670898
16481,4.498000144958496
16482,4.485000133514404
16485,6.0960001945495605
16490,3.940999984741211
16547,1.600000023841858
16551,5.468999862670898
16560,-0.8519999980926514
16578,2.953000068664551
16592,6.375
16626,6.355000019073486
16630,5.541999816894531
16658,2.390000104904175
16668,1.5779999494552612
16673,7.22599983215332
16676,-2.8369998931884766
16722,6.438000202178955
16731,-0.0020000000949949026
16732,7.296000003814697
16795,6.400000095367432
16799,5.26800012588501
16920,8.092000007629395
16924,8.121999740600586
16926,5.53000020980835
17029,5.007999897003174
17064,7.248000144958496
17070,3.38100004196167
17071,8.121000289916992
17073,4.359000205993652
17115,5.64300012588501
17161,2.26200008392334
17163,7.241000175476074
17195,5.203999996185303
17199,8.121000289916992
17203,8.112000465393066
17235,8.121999740600586
17239,8.121999740600586
17242,6.951000213623047
17243,8.121999740600586
17246,8.121999740600586
17252,8.121999740600586
17254,8.119999885559082
17258,8.121999740600586
17261,8.121999740600586
17265,8.121999740600586
17277,7.341000080108643
17279,5.2829999923706055
17282,8.121999740600586
17283,8.121999740600586
17284,8.102999687194824
17285,8.102999687194824
17311,8.081000328063965
17315,8.072999954223633
17320,8.010000228881836
17326,8.072999954223633
17334,8.119999885559082
17339,8.119999885559082
17341,8.119999885559082
17348,8.119999885559082
17349,6.375999927520752
17350,7.339000225067139
17413,8.005000114440918
17414,8.027000427246094
17415,6.406000137329102
17418,8.015000343322754
17419,8.031999588012695
17420,8.031999588012695
17421,7.507999897003174
17524,-2.3959999084472656
17545,2.2929999828338623
17567,6.064000129699707
17595,5.203999996185303
17697,7.235000133514404
17809,6.313000202178955
17813,5.206999778747559
17862,1.2480000257492065
17911,2.683000087738037
17937,4.339000225067139
17995,3.5989999771118164
18080,-5.011000156402588
18277,8.123000144958496
18278,8.121999740600586
18298,-10.050000190734863
18302,3.947999954223633
18312,0.3449999988079071
18406,2.944999933242798
18407,1.9739999771118164
18412,7.913000106811523
18417,8.10099983215332
18445,5.840000152587891
18446,5.840000152587891
18462,8.015000343322754
18463,8.015000343322754
18466,7.888999938964844
21046,7.988999843597412
21051,6.3429999351501465
21259,5.659999847412109
21351,5.572000026702881
21402,2.4619998931884766
21503,5.559999942779541
21510,4.940000057220459
21554,4.415999889373779
21592,8.079999923706055
21702,-0.7710000276565552
21805,7.9029998779296875
24214,4.482999801635742
24239,2.48799991607666
24265,6.39900016784668
24292,8.057000160217285
24300,6.364999771118164
24325,2.3519999980926514
24341,6.309999942779541
24342,8.02299976348877
24349,8.067999839782715
24355,6.390999794006348
24393,8.116000175476074
24395,7.982999801635742
24397,7.982999801635742
24409,8.118000030517578
24419,8.098999977111816
24429,8.059000015258789
24432,8.060999870300293
24436,8.065999984741211
24442,2.88100004196167
24470,8.100000381469727
24486,0.8769999742507935
24503,8.10099983215332
24507,8.10099983215332
24509,8.10099983215332
24520,8.105999946594238
24529,8.119000434875488
24557,8.015999794006348
24755,4.320000171661377
24773,8.109000205993652
24785,8.088000297546387
24786,3.5920000076293945
25340,0.4390000104904175
25342,-1.3420000076293945
25343,-1.565000057220459
25397,6.291999816894531
25404,3.5250000953674316
25433,0.5230000019073486
29643,5.178999900817871
29693,8.116999626159668
29707,2.01200008392334
29708,1.5709999799728394
29745,4.4029998779296875
29746,7.340000152587891
29747,4.4029998779296875
29788,0.5649999976158142
29791,0.8169999718666077
29803,4.316999912261963
29846,8.0600004196167
29860,8.093999862670898
29862,2.4030001163482666
29868,2.371999979019165
29914,7.789000034332275
29928,7.857999801635742
29939,5.184000015258789
29945,7.89900016784668
29947,7.89900016784668
29961,1.1260000467300415
29962,7.860000133514404
29975,7.876999855041504
29979,-0.593999981880188
29987,7.813000202178955
30139,1.5700000524520874
30144,1.9450000524520874
30173,3.684999942779541
30174,2.378999948501587
30250,1.7660000324249268
30266,5.170000076293945
30270,3.3269999027252197
30355,5.203999996185303
30368,6.335000038146973
30371,6.377999782562256
30380,7.796999931335449
30437,-0.6919999718666077
30439,2.9760000705718994
30465,3.549999952316284
30494,3.5950000286102295
30535,6.366000175476074
30574,7.3420000076293945
30824,-4.877999782562256
30856,2.513000011444092
30859,1.159999966621399
30957,-0.07100000232458115
30958,3.680999994277954
31049,1.753000020980835
31050,6.3429999351501465
31051,7.26800012588501
31056,4.690000057220459
31072,0.08799999952316284
31073,4.5370001792907715
31074,8.03600025177002
31112,7.60099983215332
31115,5.2170000076293945
31146,8.039999961853027
31174,2.9830000400543213
31532,5.581999778747559
31556,8.038000106811523
31569,1.8380000591278076
31580,6.379000186920166
31581,8.121999740600586
31582,2.9130001068115234
31598,4.367000102996826
31755,3.6600000858306885
31757,2.2249999046325684
31777,8.085000038146973
31857,0.02199999988079071
31874,2.1019999980926514
31883,7.085000038146973
31884,7.085000038146973
31888,1.5980000495910645
31899,8.123000144958496
35544,8.095000267028809
35655,1.569000005722046
35693,7.340000152587891
35788,8.123000144958496
35791,7.210000038146973
35907,8.111000061035156
35924,7.488999843597412
35928,7.340000152587891
35929,8.102999687194824
35938,8.121999740600586
35939,8.121999740600586
36310,5.563000202178955
36332,3.821000099182129
36364,8.093999862670898
36365,6.3480000495910645
36561,6.302999973297119
36642,6.389999866485596
36663,-1.2580000162124634
36676,8.048999786376953
36789,8.109999656677246
36791,7.341000080108643
36814,7.229000091552734
36816,8.105999946594238
36818,2.440999984741211
36845,5.607999801635742
36865,-1.5369999408721924
36867,-5.4079999923706055
36953,2.7809998989105225
37041,1.565000057220459
37046,5.238999843597412
37058,5.25600004196167
37070,8.0649995803833
37076,7.860000133514404
37123,6.314000129699707
37202,6.257999897003174
37217,1.2359999418258667
37317,5.295000076293945
37323,4.323999881744385
38348,8.121000289916992
38358,5.0329999923706055
38646,6.329999923706055
38650,3.4570000171661377
38751,7.296000003814697
38756,8.059000015258789
38872,7.334000110626221
38878,4.484000205993652
38991,6.339000225067139
39280,6.914000034332275
39281,6.909999847412109
39282,3.819000005722046
39283,2.3550000190734863
39284,3.260999917984009
39288,4.510000228881836
39289,7.690999984741211
39290,4.0289998054504395
39291,4.01200008392334
39297,6.364999771118164
39473,8.119999885559082
39517,3.7939999103546143
39539,1.149999976158142
39541,8.008999824523926
39544,8.017000198364258
39545,6.243000030517578
39557,6.322999954223633
39582,5.195000171661377
39694,7.130000114440918
39720,5.066999912261963
39762,7.9029998779296875
39772,6.291999816894531
39830,5.11299991607666
39832,8.123000144958496
40064,8.121000289916992
40066,2.319000005722046
40067,-0.7260000109672546
40077,8.123000144958496
40090,2.437000036239624
40205,7.901000022888184
40230,7.0370001792907715
40251,5.0879998207092285
40256,1.093999981880188
40401,-0.07100000232458115
40460,8.123000144958496
40465,7.315000057220459
40520,4.359000205993652
40521,7.27400016784668
40522,1.3220000267028809
40523,4.359000205993652
40526,0.996999979019165
40528,7.27400016784668
40617,7.064000129699707
40628,-4.066999912261963
40713,3.003999948501587
40762,-3.805000066757202
40891,8.11299991607666
41179,8.119000434875488
41185,7.620999813079834
41188,6.214000225067139
41194,6.314000129699707
41197,6.2829999923706055
41210,0.9390000104904175
41382,2.436000108718872
41394,8.123000144958496
41769,2.802000045776367
41774,7.336999893188477
41776,3.359999895095825
41900,1.5880000591278076
41916,5.290999889373779
41927,8.109999656677246
41928,6.8480000495910645
41942,7.24399995803833
42018,3.6549999713897705
42195,2.7360000610351562
42197,5.546000003814697
42239,3.069000005722046
42254,7.997000217437744
42256,7.24399995803833
42733,7.336999893188477
42735,6.38100004196167
42942,-6.671999931335449
42948,7.698999881744385
42957,1.2910000085830688
42965,5.627999782562256
42974,0.3889999985694885
42980,0.46000000834465027
42988,-20.0
43004,7.385000228881836
43019,3.5859999656677246
43027,0.23399999737739563
43031,3.253999948501587
43032,-10.928999900817871
43035,-7.77400016784668
43048,-1.1629999876022339
43056,-20.0
43069,6.1539998054504395
43083,8.095999717712402
43086,-5.136000156402588
43088,8.105999946594238
43129,-13.0600004196167
43346,7.815000057220459
43347,2.7780001163482666
43350,7.0229997634887695
43406,7.072000026702881
43415,7.3420000076293945
43417,8.123000144958496
43420,8.123000144958496
43436,8.123000144958496
43449,8.123000144958496
43479,7.366000175476074
43486,3.440000057220459
43518,7.208000183105469
43553,6.943999767303467
43563,7.9730000495910645
43569,4.203000068664551
43586,4.343999862670898
43589,6.385000228881836
43625,-0.31299999356269836
43626,-1.3329999446868896
43628,8.022000312805176
43629,8.022000312805176
43634,5.2210001945495605
43636,2.111999988555908
43637,4.809000015258789
43638,4.809000015258789
43639,3.5160000324249268
43649,6.315000057220459
43673,7.849999904632568
43684,-2.765000104904175
44111,-20.0
44118,-7.068999767303467
44219,7.927000045776367
44239,0.6970000267028809
44242,2.884999990463257
44245,-20.0
44272,5.098999977111816
44302,-5.550000190734863
44501,-20.0
44506,-8.404000282287598
44512,-20.0
44515,5.0929999351501465
44522,3.691999912261963
44524,-20.0
44526,-6.760000228881836
44528,-6.331999778747559
44532,-10.949999809265137
44537,5.739999771118164
44559,-11.345000267028809
44563,-7.559999942779541
44572,-20.0
44614,4.359000205993652
44648,-0.28999999165534973
45126,7.952000141143799
45127,5.638999938964844
45163,8.11299991607666
45249,4.38100004196167
45251,6.36299991607666
45256,0.7129999995231628
45264,5.267000198364258
45269,-1.4600000381469727
45270,-20.0
45271,5.270999908447266
45273,0.6779999732971191
45274,1.9819999933242798
45358,7.311999797821045
45689,1.180999994277954
45744,-8.085000038146973
45824,-12.67300033569336
46138,3.6419999599456787
46163,-5.7729997634887695
46894,0.3009999990463257
47026,3.2769999504089355
47081,-5.177000045776367
47087,-0.20100000500679016
47088,5.622000217437744
47089,-0.16099999845027924
47120,-0.9760000109672546
47121,3.5810000896453857
47123,3.0490000247955322
47124,8.086999893188477
47161,-0.6539999842643738
47162,8.095000267028809
47214,1.6100000143051147
47223,2.9730000495910645
47227,-3.808000087738037
47228,-1.090000033378601
47293,-2.4609999656677246
47397,6.168000221252441
47458,7.317999839782715
47590,1.5889999866485596
47601,-0.8130000233650208
47603,-6.710000038146973
47604,1.565000057220459
47607,-5.576000213623047
47610,6.39900016784668
47612,7.813000202178955
47613,-7.505000114440918
47620,8.123000144958496
48141,0.382999986410141
48142,8.123000144958496
48146,7.955999851226807
48147,-0.13099999725818634
48148,0.4399999976158142
48325,6.381999969482422
48326,0.7649999856948853
48497,3.680999994277954
48524,-0.7390000224113464
48543,5.138999938964844
48544,4.418000221252441
50210,1.0820000171661377
50228,8.116000175476074
50384,7.9029998779296875
50385,2.8440001010894775
50606,0.8550000190734863
50930,-0.4830000102519989
50932,-5.796999931335449
52984,8.022000312805176
52986,8.022000312805176
53036,6.822999954223633
54013,8.123000144958496
54059,8.123000144958496
54061,8.123000144958496
54062,8.123000144958496
54081,2.940999984741211
55870,5.335999965667725
55889,7.0269999504089355
55948,2.0139999389648438
55957,0.48100000619888306
55958,4.857999801635742
55961,0.125
56064,7.329999923706055
56066,7.341000080108643
56069,8.121999740600586
56071,8.121999740600586
56072,8.121999740600586
56074,7.315999984741211
56222,7.218999862670898
56290,8.04800033569336
56338,8.114999771118164
56339,8.114999771118164
56340,6.3470001220703125
56341,6.366000175476074
56356,1.0130000114440918
56359,3.5810000896453857
56360,2.4790000915527344
56380,8.107000350952148
56381,7.324999809265137
56382,6.4019999504089355
56408,2.88700008392334
56409,4.326000213623047
56445,-0.11100000143051147
56457,8.053999900817871
56460,7.326000213623047
56474,2.4630000591278076
56481,2.4679999351501465
56484,8.119999885559082
56487,5.257999897003174
56520,8.104999542236328
56521,1.9819999933242798
56524,2.4130001068115234
56907,7.9629998207092285
56908,8.04699993133545
60541,4.313000202178955
60559,7.8480000495910645
60719,7.3420000076293945
60754,8.123000144958496
64373,8.121999740600586
65387,1.3329999446868896
65407,0.7599999904632568
65483,6.822000026702881
65505,4.625999927520752
65736,5.901000022888184
65939,7.289000034332275
65952,8.064000129699707
65969,5.591000080108643
65987,6.3480000495910645
65997,8.064000129699707
66091,2.9760000705718994
66199,2.802000045776367
66203,5.591000080108643
66208,4.0329999923706055
66215,5.630000114440918
66257,7.079999923706055
66258,7.079999923706055
66263,-3.507999897003174
66264,-5.105999946594238
66277,1.5049999952316284
66281,6.495999813079834
66282,-12.781999588012695
66283,-0.27900001406669617
66398,7.89300012588501
66421,7.15500020980835
66428,7.340000152587891
66431,7.340000152587891
66443,8.121000289916992
66448,7.10699987411499
66477,8.105999946594238
66484,8.09000015258789
66516,2.4089999198913574
66566,1.6699999570846558
66648,7.992000102996826
66651,7.223999977111816
66698,7.28000020980835
66705,-4.436999797821045
66706,1.6160000562667847
66708,-1.399999976158142
66710,-1.4709999561309814
66716,-0.2809999883174896
66720,1.2740000486373901
66721,1.2029999494552612
66723,7.828000068664551
67072,7.439000129699707
68187,7.723999977111816
68188,4.133999824523926
68285,8.123000144958496
68289,7.308000087738037
68293,8.11299991607666
68294,8.11299991607666
68295,7.333000183105469
68448,1.024999976158142
68449,2.7929999828338623
68469,8.112000465393066
68530,7.320000171661377
68531,8.097999572753906
68617,8.097999572753906
68619,-1.024999976158142
68744,8.105999946594238
74593,3.046999931335449
75241,5.184000015258789
75245,7.784999847412109
82875,8.097000122070312
82876,8.097000122070312
88739,8.015999794006348
88756,0.4059999883174896
88841,0.17000000178813934
88845,8.121999740600586
88856,8.112000465393066
88864,5.169000148773193
88897,7.863999843597412
88946,8.017999649047852
89029,8.079999923706055
89030,7.314000129699707
89531,8.00100040435791
89534,6.290999889373779
89539,8.003000259399414
89556,1.4520000219345093
89557,4.236999988555908
89559,0.6690000295639038
89560,3.5880000591278076
89563,1.2419999837875366
89566,6.336999893188477
90498,5.5329999923706055
90502,6.298999786376953
90503,8.015999794006348
90504,8.015999794006348
90507,7.244999885559082
90509,8.015999794006348
90510,8.015999794006348
90513,7.855999946594238
90517,4.343999862670898
90548,8.072999954223633
90550,8.072999954223633
90554,4.304999828338623
90557,1.562999963760376
90558,8.071999549865723
90559,6.3429999351501465
90565,8.071999549865723
90567,0.9620000123977661
91261,5.199999809265137
91270,7.244999885559082
91272,7.244999885559082
92294,-1.746000051498413
92302,8.019000053405762
92340,8.121000289916992
92368,7.324999809265137
92369,-2.302999973297119
92805,2.505000114440918
92819,8.083000183105469
92820,7.308000087738037
92822,8.085000038146973
92996,2.9830000400543213
93020,-6.014999866485596
93023,-9.734999656677246
93025,-10.60099983215332
93068,-20.0
93073,-9.218999862670898
93078,-8.138999938964844
93084,-9.836000442504883
93087,0.9890000224113464
93138,0.39100000262260437
93140,2.4839999675750732
93171,7.639999866485596
93191,1.3009999990463257
93198,8.104000091552734
93228,7.250999927520752
93230,8.022000312805176
93241,0.09300000220537186
93284,1.3200000524520874
93542,8.123000144958496
93544,-4.515999794006348
93644,8.097999572753906
93693,-0.6930000185966492
94121,-0.17900000512599945
94122,-1.055999994277954
94146,6.4029998779296875
94151,5.257999897003174
94156,6.400000095367432
94157,8.118000030517578
94286,8.029999732971191
94380,-0.03400000184774399
94504,6.304999828338623
94646,0.8259999752044678
94758,2.4830000400543213
94837,2.3269999027252197
94839,4.330999851226807
94841,8.088000297546387
94842,8.088000297546387
94962,1.8380000591278076
95397,0.5659999847412109
95432,8.09000015258789
95474,0.7059999704360962
95511,0.4480000138282776
95728,-1.597000002861023
95729,6.388999938964844
95735,-4.843999862670898
95817,3.638000011444092
95818,-1.1130000352859497
95819,1.2879999876022339
95890,0.40299999713897705
95894,0.9890000224113464
95925,-6.695000171661377
96090,5.252999782562256
96091,6.3460001945495605
96263,1.215999960899353
96506,-15.255999565124512
96559,0.03799999877810478
96670,1.2730000019073486
96672,0.02500000037252903
96690,4.9629998207092285
97017,3.805000066757202
97561,5.2729997634887695
97569,7.340000152587891
97572,-1.4780000448226929
97643,-3.9130001068115234
